id,vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min,municipios_origen,municipios_destino
1163,Radio Taxi,11/03/2017 01:22,11/03/2017 01:56,-99.1799929,19.37018185,-99.1800519,19.37166267,0.557777778,10860,536,10.86,19.47011952,27.6,1.84,1.84,27.6,129.4460444,129.4460444,Benito Ju·rez,Benito Ju·rez
1164,Radio Taxi,11/03/2017 02:30,11/03/2017 02:34,-99.17786319,19.36979777,-99.17760474,19.36812346,0.065277778,1013,2164,1.013,15.51829787,27.6,1.84,1.84,27.6,123.5392356,123.5392356,Benito Ju·rez,Benito Ju·rez
1165,Taxi Libre,11/03/2017 01:42,11/03/2017 02:52,-99.12562326,19.42472571,-99.07177525,19.32730299,1.162777778,18026,2524,18.026,15.50253225,8.74,1.07,1.07,8.74,145.9063911,145.9063911,Venustiano Carranza,Iztapalapa
1166,Radio Taxi,11/03/2017 02:34,11/03/2017 03:03,-99.17760369,19.36819279,-99.21365726,19.42675952,0.476111111,11222,359,11.222,23.57012835,27.6,1.84,1.84,27.6,124.8730311,124.8730311,Benito Ju·rez,Miguel Hidalgo
1168,Radio Taxi,11/03/2017 06:55,11/03/2017 07:26,-99.10062969,19.42519073,-99.09674327,19.42751313,0.514722222,633,1760,0.633,1.22978953,27.6,1.84,1.84,27.6,104.2233244,104.2233244,Venustiano Carranza,Venustiano Carranza
1170,Radio Taxi,11/03/2017 08:07,11/03/2017 08:13,-99.17473072,19.38610902,-99.17976269,19.36991736,0.107222222,2383,117,2.383,22.22487047,27.6,1.84,1.84,27.6,49.92288,49.92288,Benito Ju·rez,Benito Ju·rez
1173,Taxi de Sitio,12/03/2017 08:23,12/03/2017 08:50,-99.23674202,19.35500752,-99.14713424,19.35407576,0.448611111,11500,333,11.5,25.63467492,13.1,1.3,1.3,13.1,82.52,82.52,¡Ålvaro ObregÛn,Coyoac·n
1174,Taxi de Sitio,12/03/2017 08:42,12/03/2017 09:11,-99.26421587,19.33123135,-99.25364402,19.3481717,0.4925,12573,287,12.573,25.52893401,13.1,1.3,1.3,13.1,86.77071111,86.77071111,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
1175,Radio Taxi,12/03/2017 11:29,12/03/2017 11:33,-99.18187856,19.36912412,-99.18874302,19.36551166,0.07,2075,39,2.075,29.64285714,27.6,1.84,1.84,27.6,44.46666667,44.46666667,Benito Ju·rez,Benito Ju·rez
1176,Radio Taxi,12/03/2017 12:07,12/03/2017 12:22,-99.18010511,19.37049343,-99.22166506,19.31368896,0.259166667,9881,139,9.881,38.12604502,27.6,1.84,1.84,27.6,106.0077156,106.0077156,Benito Ju·rez,La Magdalena Contreras
1177,Taxi Libre,12/03/2017 01:12,12/03/2017 01:16,-99.01134838,19.34550204,-99.00975694,19.349809,0.063611111,711,45,0.711,11.17729258,8.74,1.07,1.07,8.74,12.85308,12.85308,Iztapalapa,Iztapalapa
1178,Radio Taxi,12/03/2017 01:08,12/03/2017 01:21,-99.18003636,19.37021292,-99.15810798,19.3768536,0.217777778,4246,323,4.246,19.49693878,27.6,1.84,1.84,27.6,72.05767111,72.05767111,Benito Ju·rez,Benito Ju·rez
1179,Radio Taxi,12/03/2017 02:15,12/03/2017 02:29,-99.17988844,19.37180832,-99.16661805,19.34826204,0.233888889,4145,347,4.145,17.72209026,27.6,1.84,1.84,27.6,72.29564444,72.29564444,Benito Ju·rez,Coyoac·n
1180,Taxi Libre,12/03/2017 02:19,12/03/2017 02:30,-99.01614658,19.34416359,-99.02797486,19.34577652,0.189444444,3197,171,3.197,16.87565982,8.74,1.07,1.07,8.74,26.48916,26.48916,Iztapalapa,Iztapalapa
1184,Taxi Libre,12/03/2017 04:22,12/03/2017 04:56,-99.12997062,19.36652007,-99.04632558,19.30009696,0.562222222,15257,745,15.257,27.13695652,8.74,1.07,1.07,8.74,91.75440444,91.75440444,Iztapalapa,Tl·huac
1185,Taxi de Sitio,12/03/2017 04:49,12/03/2017 05:19,-99.16182501,19.34906261,-99.15447878,19.40557008,0.503888889,8101,361,8.101,16.076957,13.1,1.3,1.3,13.1,65.65408889,65.65408889,Coyoac·n,CuauhtÈmoc
1187,Radio Taxi,12/03/2017 05:09,12/03/2017 05:22,-99.18003666,19.37006693,-99.18928051,19.34939604,0.215277778,3979,4375,3.979,18.48309677,27.6,1.84,1.84,27.6,235.7743289,235.7743289,Benito Ju·rez,¡Ålvaro ObregÛn
1190,Radio Taxi,12/03/2017 05:55,12/03/2017 06:05,-99.18004513,19.37014892,-99.19452435,19.36152931,0.180277778,2440,305,2.44,13.53466872,27.6,1.84,1.84,27.6,58.02951111,58.02951111,Benito Ju·rez,¡Ålvaro ObregÛn
1192,Radio Taxi,12/03/2017 06:42,12/03/2017 06:53,-99.18012063,19.37011762,-99.19776856,19.36988382,0.185277778,3767,112,3.767,20.33163418,27.6,1.84,1.84,27.6,59.90467556,59.90467556,Benito Ju·rez,¡Ålvaro ObregÛn
1195,Radio Taxi,12/03/2017 07:18,12/03/2017 07:51,-99.18000798,19.37024354,-99.11589106,19.46661134,0.556388889,14884,95,14.884,26.75107339,27.6,1.84,1.84,27.6,141.0306844,141.0306844,Benito Ju·rez,Gustavo A. Madero
1196,Radio Taxi,12/03/2017 07:40,12/03/2017 07:52,-99.18220576,19.36969305,-99.18677431,19.39540441,0.19,4357,179,4.357,22.93157895,27.6,1.84,1.84,27.6,66.98663111,66.98663111,Benito Ju·rez,Benito Ju·rez
1198,Radio Taxi,12/03/2017 08:06,12/03/2017 08:23,-99.1821504,19.37087616,-99.19514356,19.37033446,0.27,5075,201,5.075,18.7962963,27.6,1.84,1.84,27.6,73.17066667,73.17066667,Benito Ju·rez,¡Ålvaro ObregÛn
1200,Radio Taxi,12/03/2017 09:14,12/03/2017 10:08,-99.18937604,19.36316018,-99.21192524,19.35155554,0.8975,7208,312,7.208,8.031197772,27.6,1.84,1.84,27.6,93.40821333,93.40821333,Benito Ju·rez,¡Ålvaro ObregÛn
1201,Taxi Libre,12/03/2017 10:44,12/03/2017 10:54,-99.05259792,19.36249621,-99.01160654,19.36244191,0.157222222,5036,39,5.036,32.03109541,8.74,1.07,1.07,8.74,31.22141333,31.22141333,Iztapalapa,Iztapalapa
1202,Taxi Libre,12/03/2017 10:57,12/03/2017 11:01,-99.0202022,19.3598353,-99.02285916,19.35336552,0.062777778,1000,28,1,15.92920354,8.74,1.07,1.07,8.74,13.68577778,13.68577778,Iztapalapa,Iztapalapa
1207,Taxi de Sitio,13/03/2017 08:27,13/03/2017 09:24,-99.23565591,19.35454813,-99.19590324,19.38912557,0.956111111,9577,194,9.577,10.01661825,13.1,1.3,1.3,13.1,68.50484444,68.50484444,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
1208,Taxi de Sitio,13/03/2017 09:24,13/03/2017 09:50,-99.23637309,19.35454644,-99.21166204,19.38217012,0.426111111,5716,129,5.716,13.41434159,13.1,1.3,1.3,13.1,46.54986667,46.54986667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
1210,Taxi Libre,13/03/2017 12:15,13/03/2017 12:34,-99.0293498,19.3470501,-99.00809026,19.36087578,0.31,3583,389,3.583,11.55806452,8.74,1.07,1.07,8.74,33.32479556,33.32479556,Iztapalapa,Iztapalapa
1212,Taxi Libre,13/03/2017 12:57,13/03/2017 01:01,-98.98572607,19.21448033,-98.99319189,19.21717576,0.068888889,1080,83,1.08,15.67741935,8.74,1.07,1.07,8.74,15.33595556,15.33595556,Milpa Alta,Milpa Alta
1213,Radio Taxi,13/03/2017 12:52,13/03/2017 01:24,-99.17851592,19.37492619,-99.1548704,19.42704435,0.538611111,6946,310,6.946,12.89613203,27.6,1.84,1.84,27.6,91.39811556,91.39811556,Benito Ju·rez,CuauhtÈmoc
1214,Taxi Libre,13/03/2017 01:18,13/03/2017 01:27,-99.0227581,19.3421018,-99.02062151,19.3508796,0.139166667,1418,169,1.418,10.18922156,8.74,1.07,1.07,8.74,18.82748444,18.82748444,Iztapalapa,Iztapalapa
1215,Taxi Libre,13/03/2017 01:43,13/03/2017 02:04,-99.09437105,19.31382572,-99.12867077,19.3098543,0.350833333,6303,518,6.303,17.96579572,8.74,1.07,1.07,8.74,48.03372889,48.03372889,Iztapalapa,Coyoac·n
1216,Radio Taxi,13/03/2017 01:24,13/03/2017 02:24,-99.15250122,19.42980338,-99.18099887,19.37045567,1.001666667,7835,2571,7.835,7.821963394,27.6,1.84,1.84,27.6,190.3909333,190.3909333,CuauhtÈmoc,Benito Ju·rez
1217,Taxi Libre,13/03/2017 02:37,13/03/2017 02:43,-99.09433808,19.31392815,-99.10550634,19.32216982,0.098888889,2070,65,2.07,20.93258427,8.74,1.07,1.07,8.74,19.14515556,19.14515556,Iztapalapa,Coyoac·n
1218,Radio Taxi,13/03/2017 02:35,13/03/2017 02:44,-99.18470962,19.37053638,-99.19559527,19.37989875,0.1525,2336,154,2.336,15.31803279,27.6,1.84,1.84,27.6,51.08984889,51.08984889,Benito Ju·rez,¡Ålvaro ObregÛn
1219,Taxi Libre,13/03/2017 03:08,13/03/2017 03:16,-99.1257464,19.4428742,-99.11008671,19.43737207,0.128333333,1975,204,1.975,15.38961039,8.74,1.07,1.07,8.74,22.04366667,22.04366667,CuauhtÈmoc,Venustiano Carranza
1221,Taxi Libre,13/03/2017 04:39,13/03/2017 04:43,-99.0943157,19.31395316,-99.08908573,19.31905262,0.078055556,1342,48,1.342,17.19288256,8.74,1.07,1.07,8.74,15.62509333,15.62509333,Iztapalapa,Iztapalapa
1222,Radio Taxi,13/03/2017 04:23,13/03/2017 05:01,-99.17972327,19.37118292,-99.21105601,19.43812961,0.636111111,8866,732,8.866,13.93781659,27.6,1.84,1.84,27.6,122.7844267,122.7844267,Benito Ju·rez,Miguel Hidalgo
1223,Taxi Libre,13/03/2017 05:16,13/03/2017 05:19,-99.09441762,19.3138663,-99.08790426,19.30527026,0.054722222,1261,20,1.261,23.04365482,8.74,1.07,1.07,8.74,14.61263556,14.61263556,Iztapalapa,Iztapalapa
1224,Taxi Libre,13/03/2017 05:27,13/03/2017 05:30,-99.0943198,19.31387153,-99.09295404,19.32070777,0.056111111,1030,23,1.03,18.35643564,8.74,1.07,1.07,8.74,13.69528889,13.69528889,Iztapalapa,Iztapalapa
1225,Taxi Libre,13/03/2017 06:37,13/03/2017 07:00,-99.07515299,19.38376834,-99.03984519,19.4004491,0.387222222,5856,466,5.856,15.123099,8.74,1.07,1.07,8.74,44.88412444,44.88412444,Iztapalapa,NezahualcÛyotl
1226,UberX,13/03/2017 09:17,13/03/2017 09:23,-99.12220535,19.46611591,-99.12554066,19.45015666,0.113888889,2225,120,2.225,19.53658537,7,3.57,1.8,35,18.54325,35,Gustavo A. Madero,CuauhtÈmoc
1229,Taxi Libre,14/03/2017 08:36,14/03/2017 08:44,-99.06933083,19.33085632,-99.07422724,19.31729011,0.144166667,2927,196,2.927,20.30289017,8.74,1.07,1.07,8.74,25.92800444,25.92800444,Iztapalapa,Iztapalapa
1230,Taxi Libre,14/03/2017 09:36,14/03/2017 10:04,-99.09364914,19.31352545,-99.14191438,19.31713313,0.477222222,10014,608,10.014,20.98393481,8.74,1.07,1.07,8.74,66.05680889,66.05680889,Iztapalapa,Coyoac·n
1231,Taxi Libre,14/03/2017 09:51,14/03/2017 10:09,-99.25165897,19.30525436,-99.23915678,19.31719678,0.295277778,3079,457,3.079,10.42746943,8.74,1.07,1.07,8.74,32.78456444,32.78456444,La Magdalena Contreras,La Magdalena Contreras
1232,Taxi Libre,14/03/2017 10:35,14/03/2017 10:52,-99.09433554,19.31387516,-99.0966734,19.31761512,0.283333333,4778,409,4.778,16.86352941,8.74,1.07,1.07,8.74,38.91495111,38.91495111,Iztapalapa,Iztapalapa
1233,Taxi Libre,14/03/2017 11:52,14/03/2017 01:05,-99.24159953,19.29432435,-99.25148362,19.30506705,1.206944444,2668,120,2.668,2.210540852,8.74,1.07,1.07,8.74,23.01237333,23.01237333,La Magdalena Contreras,La Magdalena Contreras
1237,Taxi Libre,14/03/2017 04:56,14/03/2017 05:07,-99.02313875,19.34472338,-99.03046774,19.34414155,0.188055556,2569,110,2.569,13.66085672,8.74,1.07,1.07,8.74,22.35087556,22.35087556,Iztapalapa,Iztapalapa
1238,Taxi Libre,12/03/2017 01:23,12/03/2017 01:33,-99.00976367,19.34502477,-99.00060234,19.34028016,0.171111111,1490,258,1.49,8.707792208,8.74,1.07,1.07,8.74,21.25186667,21.25186667,Iztapalapa,Iztapalapa
1240,Taxi Libre,14/03/2017 05:21,14/03/2017 05:26,-99.22336832,19.28481509,-99.21956022,19.29217358,0.078611111,1303,35,1.303,16.57526502,8.74,1.07,1.07,8.74,15.14906222,15.14906222,Tlalpan,Tlalpan
1242,Taxi Libre,14/03/2017 06:15,14/03/2017 06:47,-99.24674049,19.32256983,-99.2571115,19.31413244,0.539444444,3676,1092,3.676,6.814418126,8.74,1.07,1.07,8.74,50.43861333,50.43861333,La Magdalena Contreras,La Magdalena Contreras
1246,Taxi Libre,14/03/2017 07:58,14/03/2017 08:14,-99.16322337,19.3488194,-99.14926742,19.3347196,0.267777778,3477,347,3.477,12.9846473,8.74,1.07,1.07,8.74,31.87244889,31.87244889,Coyoac·n,Coyoac·n
1248,Taxi Libre,15/03/2017 06:53,15/03/2017 07:27,-99.02243487,19.3445331,-99.08870163,19.33042974,0.5625,10155,318,10.155,18.05333333,8.74,1.07,1.07,8.74,59.76473333,59.76473333,Iztapalapa,Iztapalapa
1249,Taxi Libre,15/03/2017 07:54,15/03/2017 08:16,-99.2408605,19.32044957,-99.22577119,19.32589769,0.362777778,2314,194,2.314,6.37856049,8.74,1.07,1.07,8.74,23.25680889,23.25680889,La Magdalena Contreras,La Magdalena Contreras
1256,Radio Taxi,15/03/2017 12:36,15/03/2017 12:44,-99.17900753,19.37156129,-99.16491746,19.370493,0.146388889,1698,75,1.698,11.59924099,27.6,1.84,1.84,27.6,43.16394667,43.16394667,Benito Ju·rez,Benito Ju·rez
1257,Radio Taxi,15/03/2017 01:34,15/03/2017 01:40,-99.1804461,19.36992673,-99.18650695,19.36721483,0.1025,1127,196,1.127,10.99512195,27.6,1.84,1.84,27.6,43.90894222,43.90894222,Benito Ju·rez,Benito Ju·rez
1258,Radio Taxi,15/03/2017 02:01,15/03/2017 02:20,-99.18004322,19.37028149,-99.18441331,19.37571951,0.316388889,1361,312,1.361,4.30166813,27.6,1.84,1.84,27.6,50.37429333,50.37429333,Benito Ju·rez,Benito Ju·rez
1259,Taxi Libre,15/03/2017 02:26,15/03/2017 02:32,-99.02279293,19.34031405,-99.02058502,19.33876566,0.103888889,658,184,0.658,6.33368984,8.74,1.07,1.07,8.74,15.93135111,15.93135111,Iztapalapa,Iztapalapa
1260,Radio Taxi,15/03/2017 02:21,15/03/2017 03:13,-99.18007535,19.37017398,-99.18084206,19.37163515,0.866388889,5522,1361,5.522,6.373581276,27.6,1.84,1.84,27.6,123.8916978,123.8916978,Benito Ju·rez,Benito Ju·rez
1261,Taxi Libre,15/03/2017 03:03,15/03/2017 03:21,-99.0243013,19.3409128,-99.02611346,19.34451211,0.298055556,3209,463,3.209,10.76644921,8.74,1.07,1.07,8.74,33.48363111,33.48363111,Iztapalapa,Iztapalapa
1262,Taxi Libre,15/03/2017 03:21,15/03/2017 03:34,-99.0260236,19.3445325,-99.02154336,19.34908116,0.217777778,1511,564,1.511,6.938265306,8.74,1.07,1.07,8.74,28.61774667,28.61774667,Iztapalapa,Iztapalapa
1264,Radio Taxi,15/03/2017 03:50,15/03/2017 04:07,-99.17143447,19.36075684,-99.16339364,19.34837102,0.277222222,1813,167,1.813,6.53987976,27.6,1.84,1.84,27.6,47.77212444,47.77212444,Benito Ju·rez,Coyoac·n
1265,Taxi Libre,15/03/2017 03:57,15/03/2017 04:21,-99.25277703,19.32524087,-99.24803624,19.30724603,0.403333333,3876,670,3.876,9.609917355,8.74,1.07,1.07,8.74,41.26039111,41.26039111,La Magdalena Contreras,La Magdalena Contreras
1266,Taxi Libre,15/03/2017 03:35,15/03/2017 04:26,-99.02512787,19.34628579,-99.11805863,19.35732277,0.856666667,14284,409,14.284,16.67392996,8.74,1.07,1.07,8.74,79.60063111,79.60063111,Iztapalapa,Iztapalapa
1267,Radio Taxi,15/03/2017 05:04,15/03/2017 05:23,-99.18338634,19.36984384,-99.1726472,19.39307883,0.319166667,3698,312,3.698,11.58642298,27.6,1.84,1.84,27.6,67.57461333,67.57461333,Benito Ju·rez,Benito Ju·rez
1268,Taxi Libre,15/03/2017 05:20,15/03/2017 05:24,-99.07355582,19.35388903,-99.0691365,19.35484469,0.066388889,650,92,0.65,9.790794979,8.74,1.07,1.07,8.74,13.70955556,13.70955556,Iztapalapa,Iztapalapa
1270,Radio Taxi,15/03/2017 05:46,15/03/2017 06:01,-99.17700734,19.37109682,-99.18917083,19.367782,0.250555556,2642,430,2.642,10.54456763,27.6,1.84,1.84,27.6,64.62734222,64.62734222,Benito Ju·rez,Benito Ju·rez
1274,Radio Taxi,15/03/2017 06:23,15/03/2017 07:03,-99.18000568,19.37022758,-99.16987118,19.36438818,0.658333333,3257,654,3.257,4.947341772,27.6,1.84,1.84,27.6,78.31285333,78.31285333,Benito Ju·rez,Benito Ju·rez
1275,Radio Taxi,15/03/2017 07:03,15/03/2017 07:09,-99.17642998,19.36591163,-99.17994382,19.37031277,0.105,953,28,0.953,9.076190476,27.6,1.84,1.84,27.6,35.75896889,35.75896889,Benito Ju·rez,Benito Ju·rez
1276,Radio Taxi,15/03/2017 07:10,15/03/2017 07:34,-99.17913626,19.37139252,-99.15654444,19.40177711,0.402777778,5444,562,5.444,13.51613793,27.6,1.84,1.84,27.6,90.64739556,90.64739556,Benito Ju·rez,Benito Ju·rez
1277,Taxi Libre,15/03/2017 07:18,15/03/2017 07:56,-99.23512069,19.28821023,-99.1874256,19.3500236,0.637777778,9423,143,9.423,14.77473868,8.74,1.07,1.07,8.74,52.47066222,52.47066222,Tlalpan,¡Ålvaro ObregÛn
1278,Taxi Libre,15/03/2017 08:26,15/03/2017 08:27,-99.20710993,19.45899914,-99.20885997,19.45718348,0.021388889,564,32,0.564,26.36883117,8.74,1.07,1.07,8.74,11.91480889,11.91480889,Miguel Hidalgo,Miguel Hidalgo
1279,Taxi de Sitio,15/03/2017 08:34,15/03/2017 08:59,-99.15637651,19.40656682,-99.17505164,19.35456613,0.424444444,9328,321,9.328,21.97696335,13.1,1.3,1.3,13.1,70.87893333,70.87893333,CuauhtÈmoc,¡Ålvaro ObregÛn
1280,Taxi de Sitio,15/03/2017 08:59,15/03/2017 09:22,-99.17603606,19.35485336,-99.13710338,19.33273238,0.379444444,11259,189,11.259,29.67232796,13.1,1.3,1.3,13.1,77.1068,77.1068,¡Ålvaro ObregÛn,Coyoac·n
1281,Radio Taxi,15/03/2017 08:31,15/03/2017 09:22,-99.12860455,19.3297574,-99.12359471,19.32084567,0.846388889,5629,1043,5.629,6.650607155,27.6,1.84,1.84,27.6,111.6765511,111.6765511,Coyoac·n,Coyoac·n
1284,Radio Taxi,15/03/2017 10:37,15/03/2017 10:51,-99.19265187,19.36623927,-99.22520479,19.31802729,0.233888889,8202,989,8.202,35.06793349,27.6,1.84,1.84,27.6,128.4058311,128.4058311,¡Ålvaro ObregÛn,La Magdalena Contreras
1285,Taxi Libre,16/03/2017 03:30,16/03/2017 03:31,-98.99934932,19.41518672,-98.99963619,19.41397597,0.026944444,653,24,0.653,24.23505155,8.74,1.07,1.07,8.74,12.10550667,12.10550667,NezahualcÛyotl,NezahualcÛyotl
1288,Taxi de Sitio,16/03/2017 08:07,16/03/2017 08:44,-99.23544941,19.35448021,-99.19923216,19.39513962,0.611666667,8962,230,8.962,14.65177112,13.1,1.3,1.3,13.1,66.34684444,66.34684444,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
1289,Taxi de Sitio,16/03/2017 08:37,16/03/2017 09:31,-99.27448664,19.33306294,-99.195289,19.35790266,0.893055556,15086,1046,15.086,16.8925661,13.1,1.3,1.3,13.1,121.7649778,121.7649778,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
1290,Taxi de Sitio,16/03/2017 09:33,16/03/2017 09:44,-99.13894842,19.52121774,-99.12645618,19.50355886,0.175833333,3914,67,3.914,22.25971564,13.1,1.3,1.3,13.1,35.38835556,35.38835556,Gustavo A. Madero,Gustavo A. Madero
1291,Taxi Libre,16/03/2017 09:48,16/03/2017 10:01,-99.0280629,19.3446159,-99.03904376,19.37383177,0.232222222,4806,203,4.806,20.69569378,8.74,1.07,1.07,8.74,34.13656889,34.13656889,Iztapalapa,Iztapalapa
1292,UberX,16/03/2017 10:06,16/03/2017 10:12,-99.13685832,19.52254022,-99.14030954,19.51178612,0.094444444,2208,46,2.208,23.37882353,7,3.57,1.8,35,16.26256,35,Gustavo A. Madero,Gustavo A. Madero
1294,Taxi Libre,16/03/2017 10:26,16/03/2017 11:38,-99.1382391,19.5212069,-99.15811128,19.53518704,1.192777778,3691,956,3.691,3.094457382,8.74,1.07,1.07,8.74,47.26903556,47.26903556,Gustavo A. Madero,Tlalnepantla de Baz
1295,Taxi de Sitio,16/03/2017 12:18,16/03/2017 12:43,-99.23662993,19.35503637,-99.18998209,19.37302328,0.420277778,7209,298,7.209,17.15294118,13.1,1.3,1.3,13.1,59.19568889,59.19568889,¡Ålvaro ObregÛn,Benito Ju·rez
1296,Radio Taxi,16/03/2017 02:02,16/03/2017 02:44,-99.1799908,19.37021318,-99.11259707,19.42864661,0.698888889,13025,1968,13.025,18.63672496,27.6,1.84,1.84,27.6,203.9333333,203.9333333,Benito Ju·rez,Venustiano Carranza
1298,Taxi Libre,16/03/2017 03:53,16/03/2017 04:01,-99.1355838,19.4436837,-99.12845575,19.44312357,0.135277778,801,435,0.801,5.921149897,8.74,1.07,1.07,8.74,22.51161333,22.51161333,CuauhtÈmoc,CuauhtÈmoc
1299,Radio Taxi,16/03/2017 05:49,16/03/2017 06:20,-99.17972299,19.36753084,-99.18797868,19.34980882,0.52,2788,977,2.788,5.361538462,27.6,1.84,1.84,27.6,88.06812444,88.06812444,Benito Ju·rez,¡Ålvaro ObregÛn
1300,Taxi Libre,16/03/2017 06:03,16/03/2017 06:23,-99.26244203,19.31121468,-99.27235208,19.33452711,0.333611111,4727,293,4.727,14.16919234,8.74,1.07,1.07,8.74,35.93844889,35.93844889,La Magdalena Contreras,¡Ålvaro ObregÛn
1303,Radio Taxi,16/03/2017 08:11,16/03/2017 08:33,-99.17139528,19.35837371,-99.17964895,19.37109976,0.360555556,3909,802,3.909,10.84160247,27.6,1.84,1.84,27.6,89.16312889,89.16312889,Coyoac·n,Benito Ju·rez
1306,Taxi de Sitio,16/03/2017 09:08,16/03/2017 09:34,-99.14731352,19.47296504,-99.11211309,19.45405551,0.4425,6122,824,6.122,13.83502825,13.1,1.3,1.3,13.1,68.73884444,68.73884444,Azcapotzalco,Gustavo A. Madero
1307,Radio Taxi,16/03/2017 08:34,16/03/2017 09:45,-99.17974502,19.37117306,-99.16872945,19.38730308,1.191666667,2570,7085,2.57,2.156643357,27.6,1.84,1.84,27.6,336.2129778,336.2129778,Benito Ju·rez,Benito Ju·rez
1308,Taxi Libre,16/03/2017 09:45,16/03/2017 10:07,-99.25707037,19.31651873,-99.21084338,19.33084921,0.356111111,6356,168,6.356,17.84836193,8.74,1.07,1.07,8.74,39.93834667,39.93834667,La Magdalena Contreras,La Magdalena Contreras
1309,Taxi Libre,16/03/2017 10:07,16/03/2017 10:08,-99.21109882,19.33068793,-99.21366724,19.32621497,0.018333333,611,4,0.611,33.32727273,8.74,1.07,1.07,8.74,11.45019111,11.45019111,La Magdalena Contreras,La Magdalena Contreras
1310,Taxi Libre,17/03/2017 03:04,17/03/2017 03:14,-99.04144339,19.39925106,-98.99375521,19.38302819,0.166388889,6246,25,6.246,37.53856427,8.74,1.07,1.07,8.74,36.06732444,36.06732444,NezahualcÛyotl,NezahualcÛyotl
1312,Taxi Libre,17/03/2017 06:06,17/03/2017 06:10,-99.08221512,19.37163791,-99.07982784,19.38100118,0.074722222,1586,131,1.586,21.22527881,8.74,1.07,1.07,8.74,18.64296889,18.64296889,Iztapalapa,Iztapalapa
1313,Taxi Libre,17/03/2017 06:10,17/03/2017 06:23,-99.07972055,19.38157263,-99.07864777,19.35242098,0.205555556,4642,324,4.642,22.5827027,8.74,1.07,1.07,8.74,36.31176,36.31176,Iztapalapa,Iztapalapa
1314,Taxi Libre,17/03/2017 06:44,17/03/2017 06:54,-99.12966377,19.57205842,-99.13639976,19.5540066,0.161666667,2300,200,2.3,14.22680412,8.74,1.07,1.07,8.74,23.33955556,23.33955556,Gustavo A. Madero,Gustavo A. Madero
1315,Taxi Libre,17/03/2017 07:00,17/03/2017 07:04,-99.14115375,19.53833139,-99.1421126,19.53326238,0.067222222,626,49,0.626,9.312396694,8.74,1.07,1.07,8.74,12.58439111,12.58439111,Gustavo A. Madero,Gustavo A. Madero
1316,Taxi Libre,17/03/2017 07:07,17/03/2017 07:44,-99.14201642,19.52961618,-99.14033988,19.48016268,0.615,8946,859,8.946,14.54634146,8.74,1.07,1.07,8.74,67.45399111,67.45399111,Gustavo A. Madero,Gustavo A. Madero
1317,Taxi Libre,17/03/2017 08:25,17/03/2017 08:33,-99.1342876,19.40845707,-99.14616161,19.40332614,0.133888889,1939,218,1.939,14.48215768,8.74,1.07,1.07,8.74,22.22247556,22.22247556,CuauhtÈmoc,Benito Ju·rez
1318,Taxi de Sitio,17/03/2017 08:45,17/03/2017 08:54,-99.12408218,19.40907598,-99.13936162,19.40761666,0.154166667,1748,253,1.748,11.33837838,13.1,1.3,1.3,13.1,29.49848889,29.49848889,Venustiano Carranza,CuauhtÈmoc
1320,Taxi Libre,17/03/2017 09:05,17/03/2017 09:15,-99.12399993,19.40905191,-99.11959474,19.42682412,0.161388889,2417,271,2.417,14.97624785,8.74,1.07,1.07,8.74,25.52853778,25.52853778,Venustiano Carranza,Venustiano Carranza
1321,Taxi Libre,17/03/2017 09:15,17/03/2017 09:26,-99.11830151,19.42754451,-99.1225045,19.41688648,0.183055556,2620,311,2.62,14.31259484,8.74,1.07,1.07,8.74,27.34848889,27.34848889,Venustiano Carranza,Venustiano Carranza
1322,Taxi Libre,17/03/2017 09:27,17/03/2017 09:30,-99.12270989,19.41689278,-99.1239201,19.4090596,0.058611111,1114,31,1.114,19.00663507,8.74,1.07,1.07,8.74,14.24503111,14.24503111,Venustiano Carranza,Venustiano Carranza
1323,Taxi Libre,17/03/2017 09:33,17/03/2017 09:42,-99.12400747,19.40906656,-99.13758892,19.40901032,0.157222222,2105,223,2.105,13.38869258,8.74,1.07,1.07,8.74,23.05184444,23.05184444,Venustiano Carranza,CuauhtÈmoc
1324,Taxi Libre,17/03/2017 09:57,17/03/2017 10:30,-99.12407243,19.40903952,-99.16651181,19.42971666,0.559166667,7215,1074,7.215,12.90312966,8.74,1.07,1.07,8.74,65.15753333,65.15753333,Venustiano Carranza,CuauhtÈmoc
1325,Taxi de Sitio,17/03/2017 10:57,17/03/2017 11:05,-99.26314005,19.32343229,-99.24289334,19.33857732,0.1325,3118,48,3.118,23.53207547,13.1,1.3,1.3,13.1,30.70026667,30.70026667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
1326,Taxi Libre,11/07/2017 02:55,11/07/2017 03:06,-99.1346133,19.304955,-99.14327436,19.30231368,0.193333333,1540,423,1.54,7.965517241,8.74,1.07,1.07,8.74,25.3892,25.3892,Tlalpan,Coyoac·n
