id,tipo_transporte,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,pickup_location,dropoff_location,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min
153,Taxi Libre,2017-04-22 02:10:55,2017-04-22 02:26:54,-99.13980366,19.30153198,-99.12462034,19.29258498,0.26666666666666666,2452,494,2.452,9.195,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,30.980782222222224,30.980782222222224
157,Taxi Libre,2017-04-22 03:45:03,2017-04-22 03:57:14,-99.1972027755104,19.4059774061225,-99.2024490088604,19.3636771373417,0.20333333333333334,7083,128,7.083,34.834426229508196,Miguel Hidalgo,Álvaro Obregón,8.74,1.07,1.07,8.74,42.09879555555556,42.09879555555556
158,Taxi Libre,2017-04-22 04:09:35,2017-04-22 04:36:41,-99.1039272063415,19.3084270738745,-99.09815628,19.32105698,0.4519444444444444,7166,313,7.166,15.855931161647204,Coyoacán,Iztapalapa,8.74,1.07,1.07,8.74,46.852924444444454,46.852924444444454
161,Taxi Libre,2017-04-22 05:01:50,2017-04-22 05:10:08,-99.13824243879759,19.3005145285675,-99.1256483,19.30578864,0.1386111111111111,2662,45,2.662,19.20480961923848,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,21.20336,21.20336
162,Taxi Libre,2017-04-22 05:24:38,2017-04-22 06:02:48,-99.1382283,19.2977517,-99.14020966,19.302281,0.6361111111111111,10560,301,10.56,16.600873362445416,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,61.09391111111112,61.09391111111112
163,Taxi Libre,2017-04-22 06:03:39,2017-04-22 06:08:25,-99.14086098,19.30157134,-99.14938532,19.29816,0.07972222222222222,1524,41,1.524,19.11637630662021,Coyoacán,Tlalpan,8.74,1.07,1.07,8.74,16.23760888888889,16.23760888888889
164,Taxi Libre,2017-04-22 06:27:11,2017-04-22 06:29:33,-99.1313291084746,19.4767777057627,-99.12723835,19.481837068,0.03972222222222222,753,53,0.753,18.956643356643358,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,13.223062222222222,13.223062222222222
166,Taxi de Sitio,2017-04-22 07:10:51,2017-04-22 07:37:29,-99.26125034029769,19.330273352626897,-99.201595,19.39710034,0.4438888888888889,15064,76,15.064,33.93642052565707,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,93.62835555555556,93.62835555555556
167,Taxi Libre,2017-04-22 07:23:04,2017-04-22 07:40:33,-99.1335942374181,19.4312969010831,-99.10778104356159,19.4418826056164,0.2916666666666667,4815,329,4.815,16.50857142857143,Cuauhtémoc,Venustiano Carranza,8.74,1.07,1.07,8.74,37.171088888888896,37.171088888888896
168,Taxi Libre,2017-04-22 08:02:23,2017-04-22 08:05:49,-99.125469659777,19.426658525201198,-99.1330611033925,19.4260298009591,0.0575,965,61,0.965,16.782608695652172,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,14.320644444444445,14.320644444444445
169,Taxi Libre,2017-04-22 08:13:01,2017-04-22 08:23:27,-99.136620221212,19.4312283834625,-99.12772033,19.45183608,0.1738888888888889,3094,182,3.094,17.79297124600639,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,26.309875555555557,26.309875555555557
170,Taxi de Sitio,2017-04-22 08:23:20,2017-04-22 08:31:22,-99.1724068687153,19.411779332185898,-99.17490142,19.40022184,0.13416666666666666,1811,169,1.811,13.498136645962733,Cuauhtémoc,Miguel Hidalgo,13.1,1.3,1.3,13.1,27.39942222222222,27.39942222222222
172,Taxi Libre,2017-04-22 09:10:53,2017-04-22 09:20:00,-99.19737292911209,19.4059914872479,-99.187874,19.40221998,0.15222222222222223,2084,302,2.084,13.690510948905109,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,24.840408888888888,24.840408888888888
173,Taxi Libre,2017-04-22 09:34:40,2017-04-22 09:42:59,-99.13725860132759,19.427158683404897,-99.14443677942529,19.433442741768502,0.1386111111111111,1090,44,1.09,7.863727454909821,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,14.451422222222224,14.451422222222224
174,Taxi Libre,2017-04-22 09:54:35,2017-04-22 10:04:25,-99.1332870356118,19.4319087156399,-99.115200602,19.438975602,0.16416666666666666,3239,169,3.239,19.72994923857868,Cuauhtémoc,Venustiano Carranza,8.74,1.07,1.07,8.74,26.621364444444445,26.621364444444445
175,Taxi Libre,2017-04-22 09:56:45,2017-04-22 10:07:17,-99.1026650671354,19.467094880667396,-99.0797151,19.47712592,0.17555555555555555,3948,103,3.948,22.48860759493671,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,28.08655111111111,28.08655111111111
176,Taxi Libre,2017-04-22 09:35:15,2017-04-22 10:11:17,-99.20311542,19.403391199999998,-99.1972987356173,19.4059873082191,0.6008333333333333,13917,770,13.917,23.162829403606104,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,86.61364888888889,86.61364888888889
177,Taxi Libre,2017-04-22 10:15:36,2017-04-22 10:23:37,-99.1373291019119,19.427417163441998,-99.1472217525193,19.428816474743602,0.1338888888888889,1852,223,1.852,13.832365145228216,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,21.969004444444444,21.969004444444444
178,Radio Taxi,2017-04-22 10:06:01,2017-04-22 10:27:24,-99.30826266,19.353969,-99.3183828425,19.3521174025,0.35638888888888887,2437,8,2.437,6.838035853468433,Cuajimalpa de Morelos,Cuajimalpa de Morelos,27.6,1.8399999999999999,1.8399999999999999,27.6,45.86343111111111,45.86343111111111
179,Taxi Libre,2017-04-22 10:24:28,2017-04-22 10:34:25,-99.1903612835339,19.4388250484359,-99.20244982068951,19.4518418000008,0.16583333333333333,4047,91,4.047,24.40402010050251,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,28.22493777777778,28.22493777777778
181,Taxi Libre,2017-04-22 10:47:44,2017-04-22 11:01:03,-99.19738348,19.40600732,-99.18368597383171,19.439496765420802,0.22194444444444444,5413,64,5.413,24.38898623279099,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,33.42941777777778,33.42941777777778
183,Taxi de Sitio,2017-04-22 10:34:26,2017-04-22 11:05:41,-99.17259840550649,19.411714050062603,-99.1192719430427,19.3944681749485,0.5208333333333334,9676,391,9.676,18.57792,Cuauhtémoc,Iztacalco,13.1,1.3,1.3,13.1,74.71075555555556,74.71075555555556
185,Taxi de Sitio,2017-04-22 11:10:38,2017-04-22 11:27:35,-99.19729848,19.40563408,-99.19703812,19.4053794,0.2827777777777778,7892,135,7.892,27.908840864440077,Miguel Hidalgo,Miguel Hidalgo,13.1,1.3,1.3,13.1,58.0384,58.0384
187,Taxi de Sitio,2017-04-22 11:35:16,2017-04-22 11:51:50,-99.19724840451309,19.4059988573536,-99.20905356,19.3902434,0.2763888888888889,7141,126,7.141,25.836783919597988,Miguel Hidalgo,Álvaro Obregón,13.1,1.3,1.3,13.1,53.873200000000004,53.873200000000004
188,Taxi de Sitio,2017-04-22 11:08:59,2017-04-22 11:58:39,-99.12564801414841,19.4039525219164,-99.1723362381022,19.411880776133398,0.8277777777777777,5334,44,5.334,6.443758389261745,Iztacalco,Cuauhtémoc,13.1,1.3,1.3,13.1,42.10791111111111,42.10791111111111
189,Taxi de Sitio,2017-04-22 11:58:51,2017-04-23 12:18:55,-99.1722719623625,19.411867842964,-99.17204196,19.41156466,0.33444444444444443,6045,523,6.045,18.074750830564785,Cuauhtémoc,Cuauhtémoc,13.1,1.3,1.3,13.1,59.64288888888889,59.64288888888889
191,Taxi Libre,2017-04-23 08:57:29,2017-04-23 09:08:50,-99.14046868,19.30195668,-99.14949768,19.31120134,0.18944444444444444,2879,203,2.879,15.197067448680352,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,25.88900888888889,25.88900888888889
193,Taxi Libre,2017-04-23 10:15:27,2017-04-23 10:35:07,-99.1402562812084,19.3022146276437,-99.124201,19.26002568,0.3277777777777778,6807,238,6.807,20.767118644067796,Coyoacán,Xochimilco,8.74,1.07,1.07,8.74,43.53307111111111,43.53307111111111
194,Taxi de Sitio,2017-04-23 10:31:18,2017-04-23 10:49:53,-99.31202111698141,19.3122884063987,-99.3038474290276,19.3546434539597,0.30972222222222223,8374,184,8.374,27.03713004484305,Cuajimalpa de Morelos,Cuajimalpa de Morelos,13.1,1.3,1.3,13.1,61.96035555555556,61.96035555555556
195,Taxi Libre,2017-04-23 11:39:00,2017-04-23 12:12:29,-99.140235,19.3022517,-99.15191432,19.31508764,0.5583333333333333,3542,158,3.542,6.343880597014925,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,27.65664888888889,27.65664888888889
197,Taxi Libre,2017-04-23 12:12:45,2017-04-23 12:35:39,-99.140215,19.30229,-99.11546866,19.26657398,0.3819444444444444,7678,341,7.678,20.1024,Coyoacán,Xochimilco,8.74,1.07,1.07,8.74,49.71006222222223,49.71006222222223
200,Taxi Libre,2017-04-23 03:54:09,2017-04-23 04:23:58,-99.140204,19.30222732,-99.14008670000001,19.3022967,0.49694444444444447,6833,399,6.833,13.750027948574623,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,47.47257333333334,47.47257333333334
201,Radio Taxi,2017-04-23 04:08:17,2017-04-23 04:27:38,-99.1818729,19.4112636,-99.1600827232527,19.3902829694628,0.3227777777777778,3648,20,3.648,11.301893287435457,Cuauhtémoc,Benito Juárez,27.6,1.8399999999999999,1.8399999999999999,27.6,55.26705777777778,55.26705777777778
202,Taxi Libre,2017-04-23 04:29:45,2017-04-23 05:02:20,-99.14008670000001,19.3022967,-99.15215934,19.31952636,0.5433333333333333,7738,550,7.738,14.241717791411043,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,54.936417777777784,54.936417777777784
203,Taxi Libre,2017-04-23 04:57:30,2017-04-23 05:07:36,-99.13366902290319,19.4262549235484,-99.151506572,19.42381401,0.1686111111111111,2159,185,2.159,12.804612850082371,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,22.37940888888889,22.37940888888889
204,Radio Taxi,2017-04-23 04:28:31,2017-04-23 05:16:35,-99.15969368,19.38983052,-99.1722142163415,19.4065844043642,0.8013888888888889,3692,53,3.692,4.607001733102253,Benito Juárez,Cuauhtémoc,27.6,1.8399999999999999,1.8399999999999999,27.6,56.94023111111112,56.94023111111112
205,Taxi Libre,2017-04-23 05:15:23,2017-04-23 05:33:46,-99.1345326313885,19.424999090117897,-99.1299515151515,19.4380562904545,0.30666666666666664,3402,332,3.402,11.093478260869567,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,31.194782222222223,31.194782222222223
207,Taxi Libre,2017-04-23 05:55:44,2017-04-23 06:23:13,-99.1324176212603,19.433224418986,-99.2132961,19.38571493,0.45805555555555555,11247,201,11.247,24.55379017586416,Cuauhtémoc,Álvaro Obregón,8.74,1.07,1.07,8.74,61.65649333333334,61.65649333333334
209,Taxi Libre,2017-04-23 07:51:21,2017-04-23 07:53:57,-99.1607605688987,19.4281220177094,-99.15694034,19.43613764,0.043611111111111114,1131,23,1.131,25.93375796178344,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,14.12756888888889,14.12756888888889
214,Taxi Libre,2017-04-23 08:00:12,2017-04-23 08:25:08,-99.1602084396711,19.4346812825516,-99.183922,19.37631968,0.41555555555555557,9879,425,9.879,23.772994652406414,Cuauhtémoc,Benito Juárez,8.74,1.07,1.07,8.74,61.127675555555555,61.127675555555555
216,Taxi Libre,2017-04-23 09:52:50,2017-04-23 09:56:00,-99.1530661342346,19.4481928227551,-99.1535004380009,19.4542196818483,0.05277777777777778,1190,37,1.19,22.54736842105263,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,14.712977777777779,14.712977777777779
217,Taxi Libre,2017-04-23 09:57:36,2017-04-23 10:18:11,-99.1526545545851,19.4534752809093,-99.17129168,19.50915466,0.34305555555555556,11902,169,11.902,34.69408906882591,Cuauhtémoc,Tlalnepantla de Baz,8.74,1.07,1.07,8.74,63.69900444444444,63.69900444444444
219,Taxi de Sitio,2017-04-23 11:07:09,2017-04-23 11:13:55,-99.141805,19.4268783,-99.166686,19.425232,0.11277777777777778,3003,143,3.003,26.627586206896552,Cuauhtémoc,Cuauhtémoc,13.1,1.3,1.3,13.1,32.84671111111111,32.84671111111111
220,Taxi de Sitio,2017-04-23 11:19:58,2017-04-23 11:35:13,-99.16199368451142,19.425766251680898,-99.09264967709791,19.438255393807303,0.2544444444444444,9610,166,9.61,37.76855895196507,Cuauhtémoc,Venustiano Carranza,13.1,1.3,1.3,13.1,67.86755555555555,67.86755555555555
221,Taxi de Sitio,2017-04-23 11:44:27,2017-04-23 11:48:10,-99.11868342540741,19.4169118459471,-99.10935802,19.41331798,0.06194444444444445,1414,72,1.414,22.82690582959641,Venustiano Carranza,Venustiano Carranza,13.1,1.3,1.3,13.1,22.5328,22.5328
223,Taxi Libre,2017-04-24 07:41:34,2017-04-24 07:46:42,-99.1973008142667,19.4060194079617,-99.18773228,19.4022172,0.08583333333333333,1936,69,1.936,22.55533980582524,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,18.66674666666667,18.66674666666667
224,Radio Taxi,2017-04-24 07:45:39,2017-04-24 08:03:47,-99.1574316421218,19.427388025880102,-99.17257592,19.40913976,0.3022222222222222,2876,135,2.876,9.516176470588235,Cuauhtémoc,Cuauhtémoc,27.6,1.8399999999999999,1.8399999999999999,27.6,54.28735999999999,54.28735999999999
225,Taxi Libre,2017-04-24 07:51:17,2017-04-24 08:10:35,-99.19734751867941,19.405828457393802,-99.1902341883213,19.338127947990397,0.3219444444444444,10556,56,10.556,32.788265746333046,Miguel Hidalgo,Coyoacán,8.74,1.07,1.07,8.74,55.25123555555555,55.25123555555555
230,Taxi de Sitio,2017-04-24 10:37:06,2017-04-24 10:54:57,-99.0142313782151,19.4201802413387,-98.98534034,19.39873532,0.29777777777777775,5221,512,5.221,17.533208955223884,Nezahualcóyotl,Nezahualcóyotl,13.1,1.3,1.3,13.1,55.040311111111116,55.040311111111116
231,Taxi de Sitio,2017-04-24 10:57:22,2017-04-24 11:24:46,-99.2631848376693,19.321198300000002,-99.25671036,19.375216,0.45694444444444443,12013,307,12.013,26.28984802431611,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,84.43648888888889,84.43648888888889
233,Taxi Libre,2017-04-24 12:48:22,2017-04-24 12:55:00,-99.14259334,19.30235166,-99.15464132,19.29448266,0.11083333333333334,2911,77,2.911,26.264661654135338,Coyoacán,Tlalpan,8.74,1.07,1.07,8.74,23.02996888888889,23.02996888888889
234,Taxi de Sitio,2017-04-24 12:56:31,2017-04-24 01:06:18,-99.1820368897766,19.3659600638544,-99.18317482,19.36660036,0.16305555555555556,1736,271,1.736,10.646678023850084,Benito Juárez,Benito Juárez,13.1,1.3,1.3,13.1,29.956088888888893,29.956088888888893
235,Taxi Libre,2017-04-24 12:55:12,2017-04-24 01:11:02,-99.15601474831459,19.2943206972287,-99.14332434,19.30225934,0.26416666666666666,3325,566,3.325,12.586750788643535,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,36.42922222222222,36.42922222222222
236,Taxi Libre,2017-04-24 01:59:47,2017-04-24 02:03:41,-99.14214,19.303895,-99.1387922454632,19.303074754155602,0.065,545,112,0.545,8.384615384615385,Coyoacán,Tlalpan,8.74,1.07,1.07,8.74,13.735711111111112,13.735711111111112
237,Taxi Libre,2017-04-24 08:07:40,2017-04-24 08:20:12,-99.3015114910345,19.357341266206898,-99.30027170000001,19.35688,0.2088888888888889,2145,328,2.145,10.268617021276595,Cuajimalpa de Morelos,Cuajimalpa de Morelos,8.74,1.07,1.07,8.74,25.71971111111111,25.71971111111111
238,Radio Taxi,2017-04-24 03:07:37,2017-04-24 03:18:27,-99.2968511502202,19.361639266177,-99.2974571864407,19.3516526644068,0.18083333333333335,2042,232,2.042,11.29216589861751,Cuajimalpa de Morelos,Cuajimalpa de Morelos,27.6,1.8399999999999999,1.8399999999999999,27.6,52.115342222222225,52.115342222222225
240,Taxi Libre,2017-04-24 03:17:49,2017-04-24 03:34:20,-99.2928090281976,19.3650629377109,-99.32049234,19.35397366,0.27555555555555555,5672,78,5.672,20.583870967741934,Cuajimalpa de Morelos,Cuajimalpa de Morelos,8.74,1.07,1.07,8.74,34.870826666666666,34.870826666666666
241,Taxi de Sitio,2017-04-24 04:01:40,2017-04-24 04:14:40,-99.1709644074622,19.4143620622912,-99.15081590000001,19.41590972,0.21694444444444444,2659,326,2.659,12.256594110115236,Cuauhtémoc,Cuauhtémoc,13.1,1.3,1.3,13.1,36.34457777777778,36.34457777777778
242,Taxi Libre,2017-04-24 03:55:44,2017-04-24 04:24:18,-99.1260414,19.4515488,-99.1227728413793,19.445988808620697,0.47638888888888886,1193,696,1.193,2.5042565597667643,Cuauhtémoc,Venustiano Carranza,8.74,1.07,1.07,8.74,30.395373333333332,30.395373333333332
244,Taxi Libre,2017-04-24 04:43:30,2017-04-24 04:55:55,-99.1401067,19.302271700000002,-99.12436268,19.31103932,0.20722222222222222,3240,216,3.24,15.635388739946382,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,27.7432,27.7432
245,Taxi Libre,2017-04-24 05:25:00,2017-04-24 05:37:48,-99.1400767,19.30225,-99.14671466,19.31576132,0.21333333333333335,3234,232,3.234,15.159374999999999,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,28.097964444444447,28.097964444444447
246,Taxi Libre,2017-04-24 06:16:07,2017-04-24 06:19:25,-99.1366900597905,19.326870997902,-99.13719015730308,19.339287004492302,0.05527777777777778,1469,21,1.469,26.5748743718593,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,15.526653333333334,15.526653333333334
252,Taxi de Sitio,2017-04-24 08:28:02,2017-04-24 08:52:03,-99.15721507399999,19.452056524,-99.104352582,19.456203238,0.40055555555555555,6587,410,6.587,16.444660194174755,Cuauhtémoc,Gustavo A. Madero,13.1,1.3,1.3,13.1,59.19684444444445,59.19684444444445
253,Taxi Libre,2017-04-24 08:43:30,2017-04-24 08:58:09,-99.1481950069397,19.3066336196724,-99.15329268,19.31232334,0.24444444444444444,4644,254,4.644,18.99818181818182,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,34.65587555555556,34.65587555555556
257,Taxi Libre,2017-04-25 10:23:09,2017-04-25 11:10:43,-99.1316145361265,19.321910644394396,-99.13140938232709,19.330809664756398,0.7930555555555555,1126,312,1.126,1.4198248686514885,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,20.977946666666668,20.977946666666668
260,Radio Taxi,2017-04-25 12:02:22,2017-04-25 12:14:33,-99.13263696,19.3205953,-99.11398692,19.30072728,0.20305555555555554,3707,382,3.707,18.25608755129959,Coyoacán,Coyoacán,27.6,1.8399999999999999,1.8399999999999999,27.6,70.50307555555555,70.50307555555555
264,Taxi Libre,2017-04-25 01:45:06,2017-04-25 02:04:23,-99.1401669752088,19.3024072722609,-99.15056802,19.351411,0.32166666666666666,7031,114,7.031,21.8580310880829,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,41.54334666666667,41.54334666666667
265,Taxi Libre,2017-04-25 02:03:24,2017-04-25 02:06:56,-99.2800192232393,19.313996643653898,-99.2765190037957,19.31476795738,0.058888888888888886,1278,25,1.278,21.701886792452832,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,14.804284444444445,14.804284444444445
270,Taxi Libre,2017-04-25 04:41:02,2017-04-25 04:47:39,-99.03305209999999,19.6043218,-99.0481723,19.5996367,0.11027777777777778,2792,35,2.792,25.317884130982364,Ecatepec de Morelos,Ecatepec de Morelos,8.74,1.07,1.07,8.74,21.52198222222222,21.52198222222222
275,Taxi de Sitio,2017-04-25 07:20:29,2017-04-25 07:56:54,-99.0680993554323,19.317905759649104,-99.13197615353609,19.329823676091898,0.6069444444444444,9724,548,9.724,16.021235697940504,Iztapalapa,Coyoacán,13.1,1.3,1.3,13.1,79.49591111111111,79.49591111111111
277,Taxi Libre,2017-04-25 09:36:18,2017-04-25 09:47:16,-99.1132030498142,19.3303770740418,-99.1051807661806,19.3360973964716,0.1827777777777778,2468,271,2.468,13.50273556231003,Coyoacán,Iztapalapa,8.74,1.07,1.07,8.74,25.746817777777782,25.746817777777782
278,Taxi Libre,2017-04-25 10:29:04,2017-04-25 10:34:44,-99.0240368044067,19.5875562428079,-99.01476068,19.58299098,0.09444444444444444,1670,119,1.67,17.68235294117647,Ecatepec de Morelos,Ecatepec de Morelos,8.74,1.07,1.07,8.74,18.717155555555554,18.717155555555554
283,Taxi Libre,2017-04-26 05:43:12,2017-04-26 06:07:12,-99.14059830000001,19.302979999999998,-99.17817132,19.373783,0.4002777777777778,13728,308,13.728,34.29618320610687,Coyoacán,Benito Juárez,8.74,1.07,1.07,8.74,74.81939555555556,74.81939555555556
284,Radio Taxi,2017-04-26 10:07:13,2017-04-26 10:12:00,-99.1033225430021,19.5158610695625,-99.09094658,19.50940948,0.08,1651,108,1.651,20.6375,Tlalnepantla de Baz,Gustavo A. Madero,27.6,1.8399999999999999,1.8399999999999999,27.6,44.167359999999995,44.167359999999995
288,Taxi Libre,2017-04-26 11:27:58,2017-04-26 11:46:37,-99.18623829999999,19.37562,-99.1609576116172,19.3965560767404,0.3111111111111111,5681,299,5.681,18.260357142857142,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,40.164235555555564,40.164235555555564
292,Taxi Libre,2017-04-26 11:54:49,2017-04-26 12:10:58,-99.17097101511641,19.3960392062897,-99.19649834,19.39307198,0.26944444444444443,3756,376,3.756,13.93979381443299,Benito Juárez,Álvaro Obregón,8.74,1.07,1.07,8.74,33.756124444444445,33.756124444444445
295,Taxi Libre,2017-04-26 12:25:04,2017-04-26 12:26:40,-99.1842922718993,19.3828139555945,-99.18329668,19.388822,0.026944444444444444,865,52,0.865,32.103092783505154,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,13.678644444444444,13.678644444444444
296,Taxi Libre,2017-04-26 01:01:49,2017-04-26 01:21:59,-99.14022927477949,19.3018596528075,-99.16614,19.293992000000003,0.33611111111111114,4858,464,4.858,14.453553719008262,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,40.56512888888889,40.56512888888889
297,Taxi de Sitio,2017-04-26 01:27:31,2017-04-26 01:41:47,-99.264945376092,19.331119044560896,-99.26179499999999,19.310986,0.23805555555555555,4242,151,4.242,17.819369894982497,Álvaro Obregón,La Magdalena Contreras,13.1,1.3,1.3,13.1,39.52062222222222,39.52062222222222
299,Taxi Libre,2017-04-26 01:38:43,2017-04-26 02:10:49,-99.1402284081624,19.30237720637,-99.11337766,19.26570366,0.535,8352,634,8.352,15.611214953271027,Coyoacán,Xochimilco,8.74,1.07,1.07,8.74,59.56167111111112,59.56167111111112
301,Radio Taxi,2017-04-26 05:06:56,2017-04-26 05:31:07,-99.1665298719796,19.406451917459602,-99.16428692,19.363487699999997,0.4033333333333333,6672,490,6.672,16.54214876033058,Cuauhtémoc,Benito Juárez,27.6,1.8399999999999999,1.8399999999999999,27.6,96.74147555555555,96.74147555555555
